planned_dur_yr,actual_dur_yr,duration_ratio,installed_cap_mw,initial_cost,cost_per_mw,dam_height_m,dam_length_m,tunnel_length_m,tunnel_per_mw,elevation_m,transmission_km,rainfall,seismic_zone,forest_area_ha,dist_road_km,landowner_displaced,contract_retendered,state_uttarakhand,ctype_EPC,ctype_IR,ctype_OTHER,funder_CG,funder_SG,funder_WB,funder_ADB,funder_IFC,funder_private,funder_PSU,geo_prob_no,geo_prob_yea-landslide,geo_prob_yes,geo_prob_yes-cloudburst,geo_prob_yes-delays,geo_prob_yes-faults+silterosion,geo_prob_yes-ff,geo_prob_yes-flashflood,geo_prob_yes-forcemajuer,geo_prob_yes-fundstop+silterosion,geo_prob_yes-fundstop+stresstransition,geo_prob_yes-labour,geo_prob_yes-landslide,geo_prob_yes-landslide+cloudburst,geo_prob_yes-landslide+ff,geo_prob_yes-landslide+sz,geo_prob_yes-penstockburst,geo_prob_yes-reseviorfloor,geo_prob_yes-rockburst,geo_prob_yes-rollingboulder,geo_prob_yes-suspended,geo_prob_yes-sz,geo_prob_yes-sz+wi,geo_prob_yes-water-ingress,geo_prob_yes-wateringress,geo_prob_yes-wi,pct_cost_overrun
0.1499999999999999,0.1864406779661017,0.33793103448275863,0.057239057239057235,0.06812288855560265,0.45604212126769383,0.1906779661016949,0.1103388357949609,0.1872262773722628,0.5010382754069511,0.17851799354279865,0.009655393150538781,0.5066600888011841,1.0,0.0087725,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.428912002740958
0.19999999999999996,0.15254237288135594,0.2586206896551725,0.057239057239057235,0.04345335176726261,0.2921645680641552,0.1038135593220339,0.041702867072111204,0.2299270072992701,0.6153101627804664,0.11859201511930076,0.0,0.48051307350764677,1.0,0.023995000000000002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.93743214240447
0.3999999999999999,0.6949152542372882,0.8482758620689655,0.057239057239057235,0.06821841745880103,0.45667671133116705,0.0,0.0,0.30656934306569344,0.8204135503739551,0.05071265453972754,0.004854368932038835,0.7138628515046869,1.0,0.0,0.0,0.0014492753623188406,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.29973989860159
0.19999999999999996,0.5932203389830508,0.9310344827586208,0.09090909090909093,0.08188658918753955,0.36221905062250603,0.03389830508474576,0.05603822762814943,0.3068978102189781,0.5475283765948087,0.19032994723994018,0.01472314093673317,0.0,0.0,0.016085000000000002,0.15,0.0014492753623188406,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.22111832209475
0.3999999999999999,0.3559322033898305,0.43448275862068975,0.25656565656565655,0.01867037127995958,0.02600945216389441,0.5635593220338984,0.9999999999999999,0.1831021897810219,0.12373781812849124,0.014883061658398304,0.00938866958284434,0.5594474592994574,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.222328491500356
0.8,0.4576271186440678,0.3694581280788177,0.6565656565656567,0.01057758394565764,0.0,0.3228813559322034,0.22154648132059077,0.9291970802919709,0.2511751923102561,0.051185132687613204,0.9999999999999999,0.5559940799210656,1.0,0.0,0.0,0.0014492753623188406,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,243.49663685196953
0.3999999999999999,0.3559322033898305,0.43448275862068975,0.06464646464646466,0.06606592106816664,0.3977171690397438,0.04427966101694915,0.0,0.41478102189781024,1.0,0.09874793290810302,0.0025338738930971946,0.6053280710409473,0.0,0.0265,0.0,0.0014492753623188406,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,189.89414915089026
0.19999999999999996,0.13559322033898305,0.23275862068965522,0.15353535353535352,0.06995666435697546,0.18780666552881506,0.0,0.0,0.2299270072992701,0.25321405875739356,0.20678793605795734,0.019790888722927558,0.35865811544153925,1.0,0.03175,0.05,0.009855072463768115,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.77740077968866
0.6000000000000001,0.3898305084745763,0.3793103448275863,0.15151515151515152,0.17003500322354842,0.46726268143254657,0.11440677966101695,0.1676802780191138,0.7737226277372263,0.8627364716234052,0.11300102370265377,0.00938866958284434,1.0,1.0,0.036000000000000004,0.0,0.0014492753623188406,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092072173141117
0.3999999999999999,0.2542372881355932,0.31034482758620696,0.19191919191919193,0.1045319009469537,0.22710853450268242,0.05508474576271186,0.05299739357080799,0.0002901459854014599,0.00025882094148702153,0.1805653988503032,0.014643123866424837,0.19240256536753825,1.0,0.0245,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.30611109886272
