planned_dur_yr,actual_dur_yr,duration_ratio,installed_cap_mw,initial_cost,cost_per_mw,dam_height_m,dam_length_m,tunnel_length_m,tunnel_per_mw,elevation_m,transmission_km,rainfall,seismic_zone,forest_area_ha,dist_road_km,landowner_displaced,glof_risk,contract_retendered,state_uttarakhand,ctype_EPC,ctype_IR,ctype_OTHER,funder_CG,funder_SG,funder_WB,funder_ADB,funder_IFC,funder_private,funder_PSU,geo_prob_no,geo_prob_unknown,geo_prob_yea-landslide,geo_prob_yes,geo_prob_yes-cloudburst,geo_prob_yes-delays,geo_prob_yes-faults+silterosion,geo_prob_yes-ff,geo_prob_yes-flashflood,geo_prob_yes-forcemajuer,geo_prob_yes-fundstop+silterosion,geo_prob_yes-fundstop+stresstransition,geo_prob_yes-labour,geo_prob_yes-landslide,geo_prob_yes-landslide+cloudburst,geo_prob_yes-landslide+ff,geo_prob_yes-landslide+sz,geo_prob_yes-penstockburst,geo_prob_yes-reseviorfloor,geo_prob_yes-rockburst,geo_prob_yes-rollingboulder,geo_prob_yes-suspended,geo_prob_yes-sz,geo_prob_yes-sz+wi,geo_prob_yes-water-ingress,geo_prob_yes-wateringress,geo_prob_yes-wi,pct_cost_overrun
0.1499999999999999,0.1864406779661017,0.33793103448275863,0.057239057239057235,0.06898436660372013,0.4569921534689614,0.1906779661016949,0.1103388357949609,0.1872262773722628,0.4397142857142857,0.17851799354279865,0.009655393150538781,0.5066600888011841,1.0,0.0087725,0.25,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.428912002740958
0.19999999999999996,0.15254237288135594,0.2586206896551725,0.057239057239057235,0.04433763568123879,0.2934008153543026,0.1038135593220339,0.041702867072111204,0.2299270072992701,0.54,0.11859201511930076,0.0,0.48051307350764677,1.0,0.023995000000000002,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.93743214240447
0.3999999999999999,0.6949152542372882,0.8482758620689655,0.057239057239057235,0.06907980719478803,0.4576256352094955,0.0,0.0,0.30656934306569344,0.7200000000000001,0.05071265453972754,0.004854368932038835,0.7138628515046869,1.0,0.0,0.0,0.001932367149758454,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.29973989860159
0.19999999999999996,0.5932203389830508,0.9310344827586208,0.09090909090909093,0.08273534331979983,0.3633329465011275,0.03389830508474576,0.05603822762814943,0.3068978102189781,0.4805142857142858,0.19032994723994018,0.01472314093673317,0.0,0.0,0.016085000000000002,0.15,0.001932367149758454,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.22111832209475
0.3999999999999999,0.3559322033898305,0.43448275862068975,0.25656565656565655,0.019577565933339626,0.027710544142433235,0.5635593220338984,0.9999999999999999,0.1831021897810219,0.10859307359307359,0.014883061658398304,0.00938866958284434,0.5594474592994574,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.222328491500356
0.8,0.4576271186440678,0.3694581280788177,0.6565656565656567,0.011492260013218769,0.001746517953709198,0.3228813559322034,0.22154648132059077,0.9291970802919709,0.22043290043290042,0.051185132687613204,0.9999999999999999,0.5559940799210656,1.0,0.0,0.0,0.001932367149758454,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,243.49663685196953
0.3999999999999999,0.3559322033898305,0.43448275862068975,0.06464646464646466,0.06692930068926446,0.3987690668172267,0.04427966101694915,0.0,0.41478102189781024,0.8776061776061777,0.09874793290810302,0.0025338738930971946,0.6053280710409473,0.0,0.0265,0.0,0.001932367149758454,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,189.89414915089026
0.19999999999999996,0.13559322033898305,0.23275862068965522,0.15353535353535352,0.0708164471626853,0.18922517576935194,0.0,0.0,0.2299270072992701,0.22222222222222224,0.20678793605795734,0.019790888722927558,0.35865811544153925,1.0,0.03175,0.05,0.009855072463768115,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.77740077968866
0.6000000000000001,0.3898305084745763,0.3793103448275863,0.15151515151515152,0.1708022681522047,0.4681931167240356,0.11440677966101695,0.1676802780191138,0.7737226277372263,0.7571428571428571,0.11300102370265377,0.00938866958284434,1.0,1.0,0.036000000000000004,0.0,0.0014492753623188406,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.092072173141117
0.3999999999999999,0.2542372881355932,0.31034482758620696,0.19191919191919193,0.10535972051742046,0.22845840332344214,0.05508474576271186,0.05299739357080799,0.0002901459854014599,0.00022714285714285715,0.1805653988503032,0.014643123866424837,0.19240256536753825,1.0,0.0245,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.30611109886272
0.0,0.15254237288135594,0.3793103448275863,0.011784511784511785,0.009777886885091115,0.21051965414288973,0.0,0.0,0.05109489051094891,0.36923076923076925,0.13363256949366092,0.00938866958284434,0.7039960532807105,1.0,0.006240000000000001,0.05,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.699083846848204
0.3999999999999999,0.576271186440678,0.703448275862069,0.07474747474747476,0.026632334387687657,0.13824246832273562,0.11228813559322035,0.08688097306689835,0.16058394160583944,0.29931972789115646,0.05386250885896527,0.0036274405206444043,0.6053280710409473,1.0,0.0033,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.95309312935524
0.3999999999999999,0.3050847457627119,0.37241379310344824,0.25925925925925924,0.1476655528278727,0.2399124211750742,0.413135593220339,0.26064291920069504,0.02164233576642336,0.012707142857142858,0.02882116702102528,0.009802091112770724,0.9506660088801185,0.5,0.043500000000000004,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.73541314442237
1.0,0.22033898305084748,0.12931034482758622,0.17845117845117844,0.05747583062978,0.1317336175165748,0.23728813559322035,0.27367506516072976,0.19689781021897812,0.1651530612244898,0.08677848649499961,0.08753867491731569,0.5559940799210656,1.0,0.08825,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.1350018404633
0.3999999999999999,0.1864406779661017,0.22758620689655176,0.05333333333333334,0.017902084987253326,0.12559970080553404,0.1114406779661017,0.4126846220677671,0.0,0.0,0.0,0.011407766990291262,0.7039960532807105,0.5,0.08175,0.02,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.83490725597977
0.6000000000000001,1.0,1.0,0.19461279461279463,0.3946879621376641,0.8570771627736998,0.1652542372881356,0.1103388357949609,0.5839416058394161,0.45112781954887216,0.06669816520985905,0.01632348234289982,0.7286630488406513,1.0,0.05225,0.0,0.03792270531400966,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.08468288705334
0.3999999999999999,0.288135593220339,0.3517241379310345,0.050505050505050504,0.0009244545633084694,0.006556669029792286,0.1652542372881356,0.1103388357949609,0.31496350364963505,0.8219047619047619,0.08103000236239075,0.002720580390483303,0.7039960532807105,1.0,0.0285,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,322.2256904261205
0.19999999999999996,0.288135593220339,0.4655172413793104,0.0,0.008123753367009726,0.390547329523086,0.014830508474576272,0.018245004344048653,0.010875912408759125,0.1702857142857143,0.12418300653594772,0.003254027525872186,0.8273310310804145,1.0,0.002425,0.005,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.47727277631735
0.19999999999999996,0.3220338983050848,0.517241379310345,0.05656565656565656,0.08163593775847416,0.5464965170642927,0.1038135593220339,0.1103388357949609,0.0004339416058394161,0.0010294372294372296,1.0,0.023917102315160567,0.6793290577207697,0.0,0.008405,0.002,0.009371980676328502,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.24426788259551
0.3999999999999999,0.423728813559322,0.517241379310345,0.3400673400673401,0.38439411613634217,0.48520939245651673,0.09322033898305085,0.1737619461337967,0.43795620437956206,0.19780219780219782,0.12237184030238604,0.012856075962872079,0.5559940799210656,1.0,0.0785,0.02,0.00251207729468599,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,71.563662028562
0.3999999999999999,0.2542372881355932,0.31034482758620696,0.2888888888888889,0.26803604730431496,0.3954346625647605,0.2754237288135593,0.09904430929626411,0.489051094890511,0.2586872586872587,0.0798488069926766,0.0075216046089832496,0.5066600888011841,1.0,0.04,0.01,0.012801932367149759,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.5446648523091
0.6000000000000001,0.2542372881355932,0.24137931034482765,0.21212121212121213,0.17578761212350105,0.3487509270029673,0.3813559322033898,0.2154648132059079,0.0,0.0,0.02787621072525396,0.004854368932038835,0.45732609768130245,0.0,0.165,0.0,0.016908212560386472,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.54310142163112
0.19999999999999996,0.11864406779661019,0.20689655172413798,0.030303030303030304,0.06339344726654707,0.7041566765578634,0.1292372881355932,0.043440486533449174,0.15693430656934307,0.6142857142857143,0.09087329711000866,0.00938866958284434,0.6546620621608289,0.0,0.0225,0.05,0.0005797101449275362,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.669606114050566
0.3999999999999999,0.2542372881355932,0.31034482758620696,0.10505050505050506,0.16593896355396087,0.6408701818689155,0.1483050847457627,0.06950477845351867,0.2737226277372263,0.3759398496240602,0.1381211118985747,0.0035207510935666275,0.5559940799210656,1.0,0.023,0.02,0.0004830917874396135,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.52602484453249
0.6000000000000001,0.2542372881355932,0.24137931034482765,0.19191919191919193,0.4199034652063073,0.924380744925816,0.864406779661017,0.3040834057341442,0.10948905109489052,0.08571428571428572,0.03181352862430113,0.010188840285927665,0.6053280710409473,0.0,0.384,0.01,0.00966183574879227,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.96645337271398
1.0,0.2542372881355932,0.15517241379310345,0.43434343434343436,1.0,1.0,1.0,0.43440486533449174,0.07299270072992702,0.025974025974025976,0.04362548232144264,0.012856075962872079,0.6053280710409473,0.0,1.0,0.1,0.024154589371980676,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.20754716981132
0.3999999999999999,0.3220338983050848,0.3931034482758621,0.04107744107744108,0.047009511188745155,0.4114500125316257,0.11016949152542373,0.052128583840139006,0.10948905109489052,0.33834586466165417,0.10662256870619735,0.0035207510935666275,0.7039960532807105,1.0,0.0125,0.01,0.00024154589371980676,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.82898871195828
0.6000000000000001,0.2542372881355932,0.24137931034482765,0.15151515151515152,0.021176470588235293,0.054387655786350145,0.2510593220338983,0.13466550825369245,0.22627737226277375,0.22142857142857142,0.031971021340263014,0.004854368932038835,0.6053280710409473,0.0,0.05,0.05,0.004830917874396135,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,114.33470507544583
0.19999999999999996,0.1864406779661017,0.31034482758620696,0.07070707070707072,0.010163346237371354,0.054387655786350145,0.0,0.0,0.21897810218978103,0.4285714285714286,0.02000157492715962,0.0021871332550944204,0.6053280710409473,0.0,0.025,0.05,0.000966183574879227,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,157.201646090535
0.6000000000000001,0.15254237288135594,0.13793103448275865,0.08686868686868687,0.0005665187423283919,0.0,0.029661016949152543,0.49087749782797563,0.5218978102189782,0.8511904761904763,0.00023623907394283022,0.00938866958284434,0.8519980266403553,0.5,0.0,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.7333333333335
0.8,0.22033898305084748,0.16256157635467985,0.25925925925925924,0.1081106599943348,0.17427655786350146,0.11864406779661017,0.0738488271068636,0.04014598540145986,0.023571428571428573,0.12237184030238604,0.00938866958284434,0.45732609768130245,1.0,0.04,0.0,0.0024154589371980675,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,146.70710571923743
0.8,0.288135593220339,0.22167487684729067,0.050505050505050504,0.0009441979038806534,0.006702274975272007,0.1652542372881356,0.1103388357949609,0.31386861313868614,0.8190476190476191,0.06669816520985905,0.00938866958284434,0.7286630488406513,1.0,0.005,0.0,0.004830917874396135,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,317.57894736842104
